"subj_id","left_word","left_number","middle_word","middle_number","right_word","right_number","correct_choice_position","is_catch_trial","participant_response_position_e2","is_consistent","trial_num","chose_gems","chose_onlystones","chose_other","response_position","stoneposition","chose_gems_p2","chose_onlystones_p2","chose_other_p2","response_position_p2","correct_choice_position_p2","rt","rt_p2","mentioned_rule"
"5e89ec793c01b3685a00bb12","Paper",4,"Pillow",2,"Candy",2,"right",FALSE,"left",TRUE,46,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",1699.30000001192,1070.09999996424,FALSE
"631d197eba06364cbea7fab2","Notebook",2,"Dolphin",3,"Goal",3,"right",FALSE,"left",FALSE,46,TRUE,FALSE,FALSE,"right","middle",FALSE,FALSE,TRUE,"left","right",1643.69999980927,1598.39999985695,TRUE
"61656042f505fd7fa53e8628","Heart",3,"Purse",1,"Door",1,"middle",FALSE,"middle",TRUE,42,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",1184.5,904.800000000745,FALSE
"66fd3f6c93c24ecc119be354","Rabbit",5,"Feather",1,"Pretzel",1,"right",FALSE,"right",FALSE,46,FALSE,FALSE,TRUE,"middle","left",TRUE,FALSE,FALSE,"right","right",881,834,TRUE
"5af1a4bc6e136b0001411714","Purse",1,"Bracelet",5,"Pot",5,"right",FALSE,"left",TRUE,46,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",550.29999999702,466.699999999255,FALSE
"60ed501279c68ea1a313d0aa","Airplane",3,"Window",5,"Fingers",5,"middle",FALSE,"right",FALSE,46,FALSE,FALSE,TRUE,"left","right",FALSE,TRUE,FALSE,"right","middle",2891.70000076294,2363.80000114441,FALSE
"5bf2f728bd9f150001f6cc42","Pen",4,"Monkey",5,"Triangle",5,"right",FALSE,"middle",TRUE,46,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",1435.80000000005,1398.59999999998,FALSE
"59a734ce0c87a000017481ed","Hot Dog",1,"Mouse",1,"Lunch",1,"left",FALSE,"left",TRUE,46,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",1371.60000002384,1615.5,FALSE
"615e420a23219efe3427a367","Pie",4,"Bed",4,"Bow",4,"left",FALSE,"middle",FALSE,46,TRUE,FALSE,FALSE,"left","right",FALSE,FALSE,TRUE,"middle","left",2524.29999995232,5011.29999995232,FALSE
"66b244a2f436437d3e109bbe","Boots",1,"Sand",5,"Flower",5,"left",FALSE,"middle",TRUE,46,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",2090.19999980927,2028.20000004768,TRUE
"5f1b05a8703c380d1393bb27","Toy",2,"Helicopter",2,"Soda",2,"middle",FALSE,"middle",FALSE,46,FALSE,TRUE,FALSE,"right","right",TRUE,FALSE,FALSE,"middle","middle",2337,4284,FALSE
"6684497541f835bd67a199b2","Sweater",4,"Necklace",1,"Pudding",1,"right",FALSE,"right",TRUE,46,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",1462.10000002384,1213.09999999404,FALSE
"5eeddefa177a7322144cbc5e","Leaf",1,"Fence",4,"Milk",4,"left",FALSE,"right",TRUE,46,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",2308.60000000149,2390.20000000298,FALSE
"63ee9abfa262bea95766dd9c","Lion",5,"Earring",1,"Iron",1,"middle",FALSE,"right",TRUE,46,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",1798.79999999993,663.5,TRUE
"66cfab152c56aa0472529001","Goal",2,"Jump rope",1,"Bead",1,"right",FALSE,"right",TRUE,46,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",1155.89999997616,1294.89999997616,TRUE
"6571fd9d691befe21fa61d18","Tricycle",3,"Backpack",5,"Dolls",5,"middle",FALSE,"right",FALSE,46,TRUE,FALSE,FALSE,"middle","left",FALSE,FALSE,TRUE,"right","middle",4574.89999997616,5400.10000002384,FALSE
"66312361cf5d4099e1330532","Fingers",3,"Net",3,"Water",3,"middle",FALSE,"right",TRUE,46,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",3411,3907.5,FALSE
"6722ea20fb84b196f0a649b6","Toothbrush",3,"Shoulders",1,"Feather",1,"right",FALSE,"right",TRUE,46,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",2697,3592.39999997616,FALSE
"5ddce9f0f85b50c4fc1515a4","Puzzles",3,"Flower",5,"Rabbit",5,"left",FALSE,"middle",TRUE,46,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",1035.20000000019,1727.20000000019,FALSE
"5c3bdbf548ad2900017fac31","Snake",2,"Potatoes",2,"Square",2,"right",FALSE,"middle",TRUE,46,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",1974.29999999702,2368.80000000447,FALSE
"6844a1b95271dfc560af4709","Bowl",3,"Cereal",2,"Waffle",2,"middle",FALSE,"left",FALSE,46,FALSE,FALSE,TRUE,"right","left",FALSE,TRUE,FALSE,"left","middle",1436.10000002384,800,FALSE
"5e121701dc79bd8a1a22ca99","House",3,"Pants",5,"Glue",5,"right",FALSE,"middle",FALSE,42,FALSE,TRUE,FALSE,"left","left",FALSE,FALSE,TRUE,"middle","right",2918.70000004768,3511.5,FALSE
"616ef680ab8ca318a227f5ec","Toy",2,"Pool",3,"Bow",3,"left",FALSE,"left",TRUE,46,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",3593.70000004768,4117.5,FALSE
"66d9cd06e207a93377f7820e","Bow",4,"Puppets",2,"Teeth",2,"right",FALSE,"middle",TRUE,46,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",3209.60000002384,3895.69999992847,TRUE
"5962a5b29955ee00015bce98","Puzzles",1,"Tape",4,"Rice",4,"left",FALSE,"left",FALSE,46,FALSE,FALSE,TRUE,"right","middle",TRUE,FALSE,FALSE,"left","left",964.79999999702,1316.80000001192,TRUE
"641384b3dffcf39ec42d3c23","Turtle",1,"Hoop",2,"Airplane",2,"left",FALSE,"left",FALSE,46,FALSE,FALSE,TRUE,"middle","right",TRUE,FALSE,FALSE,"left","left",4234.79999995232,1637.5,FALSE
"59692d61355b45000106c592","Rock",3,"Duck",5,"Bone",5,"right",FALSE,"middle",FALSE,46,FALSE,FALSE,TRUE,"left","middle",FALSE,TRUE,FALSE,"middle","right",1198.89999997616,2039.5,FALSE
"5dd05d80b2204f1487f7812c","Baby",5,"Computer",1,"Ostrich",1,"right",FALSE,"left",TRUE,46,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",1380.40000000224,2086.69999999925,FALSE
"6321d9c78e8e3c04f82a0ea0","Corn",5,"Oranges",4,"Milk",4,"middle",TRUE,"middle",TRUE,46,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",1154.09999990463,1385.60000002384,FALSE
"632d189d6b8f03d0d3db4c48","Dress",4,"Pizza",4,"Hair",4,"middle",FALSE,"middle",TRUE,46,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",1788,3603,TRUE
"63b3377ca1ccdfc7cc567503","Heart",3,"Knee",2,"Dolls",2,"middle",FALSE,"right",TRUE,46,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",2027,2239,TRUE
"6678813aec86d687a654dedb","String",1,"Candy",5,"Washcloth",5,"right",FALSE,"middle",TRUE,46,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",2314.19999980927,4715,FALSE
"55cce6ea34e90600058d1e6d","Books",2,"Head",5,"Fries",5,"left",FALSE,"right",TRUE,46,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",1415,1492,FALSE
"6658bba1a51a037d25bb677e","Door",5,"Arm",3,"Squirrel",3,"middle",FALSE,"right",TRUE,46,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",1649.90000000596,2634.60000000894,TRUE
"60f5df9db9380d875c320307","Lunch",4,"Crackers",3,"Toy",3,"right",FALSE,"right",FALSE,46,FALSE,FALSE,TRUE,"middle","left",TRUE,FALSE,FALSE,"right","right",2733.80000001192,5470.39999997616,FALSE
"63d5b810f3dbbd11e7e65870","Princess",3,"Drum",1,"Hammer",1,"right",FALSE,"left",TRUE,46,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",1328,1422.80000007153,FALSE
"66d1fdd400acfdbc181f41e0","Fingers",4,"Mountain",3,"Necklace",3,"right",FALSE,"left",TRUE,46,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",3176.60000014305,2879.40000009537,FALSE
"67b636c4ea38855cbb08ffe3","Kangaroo",3,"Glasses",3,"Dress",3,"left",FALSE,"left",TRUE,46,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",4658.39999997616,2695.70000004768,FALSE
"5e1b795dc799223a3b447ada","Pen",3,"Bat",2,"Fire truck",2,"right",FALSE,"left",FALSE,46,TRUE,FALSE,FALSE,"right","left",FALSE,TRUE,FALSE,"left","right",438,552.60000000149,FALSE
"5c5cad3e4ee81200018eafe2","Books",3,"Ghost",5,"Play dough",5,"left",FALSE,"right",TRUE,46,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",1566.19999998808,3472.69999998808,FALSE
"5bc5be2572df5f00014479f9","Soda",3,"House",3,"Bag",3,"middle",FALSE,"middle",FALSE,46,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"middle","middle",1381.19999999925,2475.19999999925,FALSE
"5f8f436e4676a71879786b95","Mirror",4,"Hat",4,"Purse",4,"left",FALSE,"middle",TRUE,46,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",2514.60000000894,1532.29999999702,FALSE
"669053bbebafdd430e770142","Rope",5,"Ostrich",3,"Turtle",3,"right",FALSE,"left",TRUE,46,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",2054.29999923706,2551.29999923706,FALSE
"677419f93048c66d62d2bf87","Pillow",5,"Bottle",4,"Bowl",4,"left",FALSE,"left",TRUE,46,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",3222,2783,FALSE
"574aff1b5bef980007af2745","Bead",4,"Mailbox",2,"Shovel",2,"left",FALSE,"left",FALSE,46,FALSE,FALSE,TRUE,"right","middle",TRUE,FALSE,FALSE,"left","left",4675,3530,FALSE
"58404fd8ad98e40001ce915f","Tractor",2,"Heart",3,"Clock",3,"middle",FALSE,"middle",TRUE,46,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",3813,4059.80000000075,FALSE
"5de8887aa2db898017debf1a","Napkin",3,"Yo-yo",1,"Door",1,"middle",FALSE,"left",TRUE,46,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",1514.29999998212,1099.29999998212,FALSE
"59d949cf8fd07a000184247e","Jacket",1,"Comb",1,"Soda",1,"left",FALSE,"right",TRUE,46,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",1651.5,1294.19999992847,FALSE
"662945728093113a43ab8077","Bean",1,"Bear",3,"Turtle",3,"right",FALSE,"right",FALSE,46,FALSE,FALSE,TRUE,"middle","left",TRUE,FALSE,FALSE,"right","right",1632.90000009537,2169.29999995232,TRUE
"676058418c08c71e4bb7cbd1","Elephant",4,"Blanket",1,"Bed",1,"left",FALSE,"left",TRUE,46,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",579.799999952316,2471.70000004768,TRUE
"6643d22289210a4edf21e84d","Watch",4,"Frog",5,"Tie",5,"left",FALSE,"left",FALSE,46,FALSE,TRUE,FALSE,"middle","middle",TRUE,FALSE,FALSE,"left","left",1468.5,1384,FALSE
"58954e2dc88c680001dd4b7e","Puppets",5,"Net",4,"Ghost",4,"left",FALSE,"middle",FALSE,46,FALSE,FALSE,TRUE,"right","middle",FALSE,TRUE,FALSE,"middle","left",1472.89999999851,4220.59999999776,TRUE
"5b757a03976ecb0001b1168f","Blanket",5,"Rabbit",5,"Peas",5,"left",FALSE,"right",FALSE,46,FALSE,TRUE,FALSE,"middle","middle",FALSE,FALSE,TRUE,"right","left",1699.80000007153,4452.90000009537,FALSE
"681b781064a5701a5ceee3bc","Dolls",3,"Goal",3,"Yo-yo",3,"right",FALSE,"left",FALSE,46,FALSE,TRUE,FALSE,"middle","middle",FALSE,FALSE,TRUE,"left","right",2280,2549.70000004768,TRUE
"6716c6700f376dc7f534af9d","Money",2,"Button",4,"Tiger",4,"left",FALSE,"right",FALSE,46,TRUE,FALSE,FALSE,"left","middle",FALSE,FALSE,TRUE,"right","left",2500.39999985695,2472.80000019073,FALSE
"671a3ac3dada5efe6d439698","Eggs",3,"Cereal",2,"Cup",2,"left",FALSE,"left",FALSE,46,FALSE,FALSE,TRUE,"right","middle",TRUE,FALSE,FALSE,"left","left",2825.5,2215.5,FALSE
"676b89007874c8eace113276","Airplane",1,"Dresser",1,"Pretzel",1,"left",FALSE,"left",FALSE,46,FALSE,TRUE,FALSE,"middle","middle",TRUE,FALSE,FALSE,"left","left",3070,2528,FALSE
"6825af939111d286546fdde6","Bottle",1,"Grass",2,"Whistle",2,"middle",FALSE,"middle",FALSE,46,FALSE,TRUE,FALSE,"right","right",TRUE,FALSE,FALSE,"middle","middle",2841.09999990463,1767.59999990463,FALSE
"67164c92298409e37c670b3d","Ostrich",5,"Elbow",1,"Tie",1,"middle",FALSE,"right",FALSE,46,FALSE,TRUE,FALSE,"left","left",FALSE,FALSE,TRUE,"right","middle",2121.5,2831.69999999925,FALSE
"682b3f63d0e2c4eff64fe664","Swing",2,"Necklace",4,"Ice Cream",4,"right",FALSE,"middle",TRUE,46,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",1994.30000001192,510.199999988079,TRUE
"5d3695969749cc00165c222f","Yogurt",5,"Battery",4,"Stars",4,"middle",FALSE,"left",TRUE,46,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",1251,1453.30000001192,TRUE
"664521e03117b782ed4fff45","Chopsticks",2,"Play dough",2,"Stamps",2,"middle",FALSE,"middle",TRUE,46,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",2144.89999999851,5917.79999999702,FALSE
"5f0db498f5e4e102c0f65b67","Coloring Book",3,"Giraffe",5,"Toothpaste",5,"middle",FALSE,"left",TRUE,42,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",3598.30000000075,1299,FALSE
"6773dea609f77d473900997a","Fence",5,"Taco",5,"Grapes",5,"right",TRUE,"left",FALSE,46,TRUE,FALSE,FALSE,"right","middle",FALSE,FALSE,TRUE,"left","right",3882.19999998808,3574.19999998808,TRUE
"637fcee60a8378c1c3a65898","Notebook",4,"Toes",3,"Dolphin",3,"left",FALSE,"left",TRUE,46,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",2181.30000001192,1355.10000002384,FALSE
"63f77a5dde1ea03305e119e0","Sofa",2,"Fish",5,"Toy",5,"left",FALSE,"middle",TRUE,46,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",1764.70000000298,2184.5,FALSE
"5fbf90f025a567296d943c7e","Bacon",4,"Juice",4,"Elephant",4,"right",FALSE,"middle",TRUE,46,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",2449.39999985695,3003.60000014305,FALSE
"636d6ce3fb3683ff33f9e514","Stick",3,"Helicopter",4,"Coloring Book",4,"right",FALSE,"left",TRUE,46,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",2159,2930,FALSE
"5af2a03697a14300017d2ba4","Belt",4,"Candy",2,"Sticker",2,"right",FALSE,"left",FALSE,46,FALSE,TRUE,FALSE,"middle","middle",FALSE,FALSE,TRUE,"left","right",2139,3689,FALSE
"60e3a25e8be835f754795d93","Knife",2,"Tissue",5,"Bus",5,"middle",FALSE,"middle",TRUE,46,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",1633.69999980927,2701.09999990463,TRUE
"66b5172c8f0bd3b23ce66c22","Whistle",1,"TV",2,"Cloud",2,"left",FALSE,"left",FALSE,47,FALSE,FALSE,TRUE,"middle","right",TRUE,FALSE,FALSE,"left","left",813.600000023842,1332.40000009537,FALSE
"5ba60abd9629a90001b36fdc","Leaf",1,"Goal",1,"Stars",1,"right",FALSE,"right",TRUE,47,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",2068,3219.30000001192,FALSE
"65dc99d0191a135ab835bf69","Shoes",4,"Flashlight",5,"Boots",5,"left",FALSE,"right",FALSE,47,TRUE,FALSE,FALSE,"left","right",FALSE,TRUE,FALSE,"right","left",1507.30000000075,1962.60000000149,FALSE
"60fe7bf61c7567f5cca9ade6","Movie",2,"Glove",3,"Can",3,"middle",FALSE,"left",TRUE,47,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",910.399999991059,1508,TRUE
"5c9d88bb2b3c77001744ec1c","Jump rope",1,"Doughnut",4,"Bag",4,"left",FALSE,"middle",FALSE,47,FALSE,FALSE,TRUE,"right","middle",FALSE,TRUE,FALSE,"middle","left",1521.60000000149,22239,FALSE
"5e283f576dbb560114ac7714","Bandaid",1,"Pie",2,"Ear",2,"right",FALSE,"middle",TRUE,47,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",8238.70000004768,3519.40000009537,FALSE
"62e02b1ed5b0fbc1b1dc09e7","Mouse",4,"Duck",4,"Button",4,"middle",FALSE,"middle",TRUE,47,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",1991.20000004768,2647.70000004768,FALSE
"5ecf9b46617a9b3dd56b3fe3","Boots",5,"Snow",1,"Paper",1,"left",FALSE,"left",TRUE,47,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",1062.79999995232,1401.70000004768,TRUE
"590b3401182caf0001ab5801","Clock",4,"Dresser",3,"Cheese",3,"right",FALSE,"right",TRUE,47,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",1447,2597.20000004768,FALSE
"65c11389b0d2ba8e63cb8b22","Marker",5,"Button",2,"Tractor",2,"middle",FALSE,"left",FALSE,47,TRUE,FALSE,FALSE,"middle","left",FALSE,TRUE,FALSE,"left","middle",2196.5,2194.59999990463,FALSE
"5d15160539eeea001683830c","Backpack",2,"Glasses",4,"Bagel",4,"middle",FALSE,"middle",TRUE,47,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",2595,2724.70000000112,FALSE
"6620b6a209127dafd5b2dfb9","Ice Cream",4,"Blanket",4,"Doughnut",4,"right",FALSE,"left",TRUE,47,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",3569.89999997616,2530.5,FALSE
"56c65a5a305eaa0005f2a634","Corn",1,"Movie",3,"Grass",3,"right",FALSE,"right",TRUE,47,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",1566.09999999963,1058.5,FALSE
"59fb1518b47dfc0001b6659b","Butterfly",3,"Mailbox",2,"Toy",2,"left",FALSE,"left",FALSE,47,FALSE,FALSE,TRUE,"right","middle",TRUE,FALSE,FALSE,"left","left",572,1526,FALSE
"602c0fc2eff74b4748e9b41e","Hips",1,"Helicopter",4,"Pot",4,"right",FALSE,"middle",TRUE,47,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",750,829,FALSE
"5bcc98d1db645700015222b5","Leg",1,"Cupcake",5,"Fish",5,"left",FALSE,"middle",TRUE,47,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",2186.5,2147.59999999963,FALSE
"6773e6e6b205d22a2e097735","Skateboard",4,"Blanket",3,"Umbrella",3,"right",FALSE,"middle",FALSE,47,FALSE,TRUE,FALSE,"left","left",FALSE,FALSE,TRUE,"middle","right",1617.5,1785.70000004768,FALSE
"67505c42a18c872bab88ed42","Feet",3,"Notebook",2,"Bus",2,"middle",FALSE,"left",TRUE,47,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",2973.09999996424,1735.19999998808,FALSE
"62a1e021702679d27813a3e2","Grass",2,"Ring",4,"Dress",4,"middle",FALSE,"middle",FALSE,47,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"middle","middle",2549.79999995232,3349.70000004768,FALSE
"639f294882a3797f77a3dd81","Nest",4,"Balls",2,"Water",2,"middle",FALSE,"left",TRUE,47,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",3967,2895.79999995232,FALSE
"654bc148c95bca00d541ec33","Crayons",2,"House",4,"Jump rope",4,"middle",FALSE,"right",TRUE,47,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",1806.60000002384,1750.5,TRUE
"5d23460ad4c57900192b129c","Hair",3,"Toes",5,"Circle",5,"right",FALSE,"middle",TRUE,47,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",1881,2492.19999999925,FALSE
"67673cda94b4d0cf1a6a7382","Wheel",4,"Napkin",3,"Bottle",3,"right",FALSE,"right",FALSE,47,FALSE,FALSE,TRUE,"left","middle",TRUE,FALSE,FALSE,"right","right",2147.69999992847,1783.20000004768,FALSE
"5c4f5967aac8be0001716a65","Mountain",4,"Dog",5,"Pirate",5,"right",FALSE,"left",FALSE,47,TRUE,FALSE,FALSE,"right","left",FALSE,TRUE,FALSE,"left","right",1228.10000002384,2579.79999995232,FALSE
"67758c9a30d6819221153393","Corn",1,"Watch",1,"Bug",1,"middle",FALSE,"left",FALSE,47,FALSE,TRUE,FALSE,"right","right",FALSE,FALSE,TRUE,"left","middle",3352.70000000298,4014.39999999851,FALSE
"66b37344796f45313433abc8","Dolls",5,"Monkey",1,"Fence",1,"right",FALSE,"right",FALSE,47,FALSE,FALSE,TRUE,"left","middle",TRUE,FALSE,FALSE,"right","right",1418.5,3611.5,FALSE
"632096b5574155e8727c50cc","Crown",1,"Flower",5,"Tree",5,"left",FALSE,"middle",TRUE,47,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",1657.19999999925,1629.59999999963,FALSE
"66dcc0e54f44ccecf2730c76","Shoes",5,"Button",4,"Skateboard",4,"right",FALSE,"right",TRUE,47,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",1747.09999999963,3459.69999999925,TRUE
"60fac7ec133b6bf250d6d668","Play dough",5,"Keys",3,"Shoes",3,"middle",FALSE,"left",TRUE,47,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",2363.90000000596,1965.90000000596,FALSE
"5e459f61418f610891628564","Straw",5,"Brush",5,"Waffle",5,"left",FALSE,"left",FALSE,47,FALSE,FALSE,TRUE,"middle","right",TRUE,FALSE,FALSE,"left","left",3842.90000009537,1583.40000009537,FALSE
"5e89ec793c01b3685a00bb12","Washcloth",4,"Square",3,"Bead",3,"right",FALSE,"left",TRUE,47,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",1325.5,1322.09999996424,FALSE
"631d197eba06364cbea7fab2","Skateboard",1,"Yo-yo",3,"Cable",3,"left",FALSE,"right",FALSE,47,TRUE,FALSE,FALSE,"left","middle",FALSE,FALSE,TRUE,"right","left",1776.79999995232,1754.79999995232,TRUE
"61656042f505fd7fa53e8628","Magazine",4,"Belt",2,"Fly",2,"right",FALSE,"middle",TRUE,43,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",1472.30000000075,1317,FALSE
"66fd3f6c93c24ecc119be354","Dinosaur",2,"Ankle",2,"Elephant",2,"right",FALSE,"middle",FALSE,47,TRUE,FALSE,FALSE,"right","left",FALSE,FALSE,TRUE,"middle","right",877,965,TRUE
"5af1a4bc6e136b0001411714","Bed",1,"Bee",1,"Stamps",1,"left",FALSE,"left",TRUE,47,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",599.599999997765,444.60000000149,FALSE
"60ed501279c68ea1a313d0aa","Soda",1,"Turtle",5,"Glue",5,"left",FALSE,"right",FALSE,47,FALSE,FALSE,TRUE,"middle","right",FALSE,TRUE,FALSE,"right","left",1784.39999961853,4362.79999923706,FALSE
"5bf2f728bd9f150001f6cc42","Books",1,"Swing",1,"Mountain",1,"left",FALSE,"right",TRUE,47,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",1564,1623.5,FALSE
"59a734ce0c87a000017481ed","Dinosaur",3,"Necklace",5,"Hands",5,"left",FALSE,"middle",FALSE,47,FALSE,TRUE,FALSE,"right","right",FALSE,FALSE,TRUE,"middle","left",1121.5,1427.60000002384,FALSE
"615e420a23219efe3427a367","Pot",4,"Cake",3,"Flashlight",3,"left",FALSE,"middle",TRUE,47,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",4835,4573.89999985695,FALSE
"66b244a2f436437d3e109bbe","Train",4,"Bed",2,"Hair",2,"middle",FALSE,"left",FALSE,47,TRUE,FALSE,FALSE,"middle","right",FALSE,FALSE,TRUE,"left","middle",943.5,1463.90000009537,TRUE
"5f1b05a8703c380d1393bb27","Peas",5,"Snow",3,"Leaf",3,"left",FALSE,"middle",TRUE,47,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",1703,3593,FALSE
"6684497541f835bd67a199b2","Feather",2,"Straw",4,"Video Tape",4,"right",FALSE,"middle",TRUE,47,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",2724.59999999404,1721.29999998212,FALSE
"5eeddefa177a7322144cbc5e","Tiger",3,"Hoop",3,"Lunch",3,"left",FALSE,"left",FALSE,47,FALSE,TRUE,FALSE,"middle","middle",TRUE,FALSE,FALSE,"left","left",4519.80000000447,2272,FALSE
"63ee9abfa262bea95766dd9c","Tissue",1,"Doughnut",2,"Pants",2,"middle",FALSE,"right",FALSE,47,TRUE,FALSE,FALSE,"middle","left",FALSE,FALSE,TRUE,"right","middle",1815.09999999998,943.5,TRUE
"66cfab152c56aa0472529001","Tongue",4,"Swing",4,"Spiderweb",4,"left",FALSE,"left",TRUE,47,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",1300.60000002384,2926.89999997616,TRUE
"6571fd9d691befe21fa61d18","Fingers",1,"Battery",4,"Sand",4,"middle",FALSE,"right",TRUE,47,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",2358.60000002384,2319.19999998808,FALSE
"66312361cf5d4099e1330532","Pie",1,"Umbrella",4,"Waffle",4,"middle",FALSE,"right",TRUE,47,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",3687,1355.29999995232,FALSE
"6722ea20fb84b196f0a649b6","Rainbow",3,"Bread",5,"Dog",5,"right",FALSE,"middle",TRUE,47,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",1596.19999998808,2936.60000002384,FALSE
